Title,rating,is_action,is_crime,is_music,is_drama,is_family,is_comedy,is_romance,is_fantasy,is_mystery,is_war,is_biography,is_history,is_thriller,is_adventure,is_horror,is_animation,is_sport,is_sci-fi,is_documentary,duration_m,log_box_office,star_score,special_day
Haathi Mere Saathi,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.0,1.627908449484014,0,0
The Song of Scorpions,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0.13132528684024833,0,0
Radhe,1.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,0.056828664768013536,1,1
Pari,7.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141.85579641847315,3.551580864967719,0,1
Chehre,6.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,139.0,1.381833547875938,1,0
Sooryavanshi,5.9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,5.43903454083393,4,1
Bunty Aur Babli 2,4.1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,138.0,2.748463166294473,3,0
Satyameva Jayate 2,3.4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,2.803810081305825,0,0
Antim: The Final Truth,6.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,3.8433208036962996,1,0
Chandigarh Kare Aashiqui,6.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,3.52782280771216,1,0
'83,7.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,162.0,4.855910779085547,3,1
Badhaai Do,7.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,3.1759297304985066,0,1
Gangubai Kathiawadi,7.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,152.0,4.97453918045963,2,0
Jhund,7.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,176.0,2.883255180540838,1,0
Toolsidas Junior,7.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132.0,0.011068045236332771,1,0
Radhe Shyam,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.0,3.112625078269492,1,0
The Kashmir Files,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,5.6435568718579585,1,0
Bachchhan Paandey,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,4.036456839165644,1,0
Jersey,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170.0,3.1312635653200664,1,0
Heropanti 2,2.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,3.3397361787586917,0,1
Runway 34,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,3.629206587352904,3,1
Mere Desh Ki Dharti,6.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,0.44242437673961255,0,0
Jayeshbhai Jordaar,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,2.909680026269672,1,0
Dhaakad,3.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135.0,1.3536205496072586,0,0
Bhool Bhulaiyaa 2,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,143.0,5.337153799780338,1,0
Anek,6.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147.0,2.309616411313833,1,0
Major,8.1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150.0,2.717711598452683,0,0
Samrat Prithviraj,5.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135.0,4.340376193464491,2,0
Janhit Mein Jaari,6.8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,146.0,1.718154874658067,0,0
Nikamma,2.8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,1.0885368714473243,0,0
Hit: The First Case,6.8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132.0,2.428276908795537,0,0
Shabaash Mithu,5.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,156.0,1.2475733977170862,0,0
Shamshera,4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178.0,3.8769803661849873,2,0
Ek Villain Returns,4.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129.0,3.858600708070948,0,0
Laal Singh Chaddha,5.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159.0,4.1951500172882525,2,0
Liger,2.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140.0,3.149083759072531,0,0
Middle Class Love,6.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0.44242437673961255,0,0
Chup,7.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,135.0,2.472436265501674,0,0
Goodbye,6.7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,2.091942509404378,1,1
Code Name: Tiranga,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137.0,0.5760888366444913,0,0
Doctor G,6.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,3.4156782727101396,1,0
Thank God,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,3.6846431067085335,1,1
Ram Setu,5.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,140.0,4.394299505137462,1,1
Tara vs Bilal,5.9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0.02201492864853334,0,0
Double XL,4.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0.5114882196462729,1,0
Uunchai,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,3.665174894588286,1,0
Mister Mummy,2.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,0.10552620579181392,0,0
Drishyam 2,8.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140.0,5.593631011282687,1,0
Bhediya,6.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,156.0,4.319862206089202,0,0
Cirkus,4.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,3.7056566331709533,2,1
Lakadbaggha,6.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0,0.10963611046304085,0,0
Kuttey,5.4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,1.7746511227644435,0,0
Pathaan,5.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146.0,6.350953275043821,4,1
Gandhi Godse Ek Yudh,6.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,110.0,1.2607637645719538,0,1
Faraaz,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112.0,0.1467005917779682,0,0
Salaam Venky,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,0.8401552491514599,2,0
Shehzada,4.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0.6935032322739237,0,0
Selfiee,5.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,2.931165742431818,1,0
Tu Jhoothi Main Makkaar,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,150.0,5.06263605759297,2,0
Zwigato,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,0.9478172832137649,0,0
Mrs. Chatterjee vs. Norway,7.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144.0,3.170809850208795,1,0
Bheed,6.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124.0,1.1437016542036824,0,0
Bholaa,5.8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,4.470717242452782,2,0
Kisi Ka Bhai Kisi Ki Jaan,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145.0,4.765844408585028,1,1
Afwaah,5.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,126.0,0.2746077663457933,0,0
The Kerala Story,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,5.545681027192875,0,0
IB 71,7.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117.0,3.233358812349336,0,0
8 A.M. Metro,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0.07114479903343657,0,0
Sirf Ek Bandaa Kaafi Hai,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132.0,0.010478718904522394,0,0
Zara Hatke Zara Bachke,6.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,4.540072083853842,1,0
Siya,7.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,0.191179095216426,0,0
1920: Horrors of the Heart,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,122.0,2.7302368747877015,0,0
Satyaprem Ki Katha,6.7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,4.415095282627103,1,1
Parastree,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122.0,0.0010528268781950548,0,1
72 Hoorain,7.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,0.8401552491514599,0,0
Rocky Aur Rani Kii Prem Kahaani,6.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168.0,5.092518564780011,3,0
Coat,7.9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0.0010528268781950548,0,0
Gadar 2,5.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170.0,6.318065366643035,0,0
OMG 2,7.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,5.070075020097282,2,0
Ghoomer,7.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,1.8062919681856453,1,0
Dream Girl 2,5.2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,134.0,5.0163126342689,1,0
Jawan,6.9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,169.0,6.520975430601114,2,0
Sukhee,5.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,1.0072566295496106,0,0
Fukrey 3,5.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,4.6328758368482275,0,0
Mission Raniganj,7.2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134.0,3.5984372410423933,1,0
Dhak Dhak,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0.6112346202855472,0,0
Darran Chhoo,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0.03111238979814045,0,0
Guthlee Ladoo,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,0.07114479903343657,0,0
Bhagwan Bharose,6.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0.08090741395077844,0,0
Ganapath,2.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133.0,2.4175016741724766,1,1
Yaariyan 2,5.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,3.767753598818784,0,1
Sajini Shinde Ka Viral Video,6.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,116.0,0.3516088957490024,0,0
Tejas,4.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112.0,1.6791502564534748,0,0
12th Fail,8.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,4.107250726385199,0,0
Three of Us,7.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,0.2746077663457933,0,0
UT69,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,0.2337632214690537,0,0
Tiger 3,5.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155.0,5.7096367294780785,3,1
Khichdi 2,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,121.0,1.6613079469499052,0,0
Farrey,6.2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130.0,1.2149447657118382,0,0
Starfish,4.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,121.0,0.10015128770566024,0,0
Sam Bahadur,7.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150.0,4.594547896759583,1,0
Animal,6.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,204.0,6.375125695942975,2,0
Shor,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,0.655951695822006,3,0
Raashifal,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141.85579641847315,0.0010528268781950548,0,0
Joram,6.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119.0,0.3516088957490024,0,0
Dunki,6.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160.0,5.415029850151379,1,1
Merry Christmas,6.9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,144.0,2.9601050959108397,2,0
Main Atal Hoon,6.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139.0,2.2669579153508947,1,0
Fighter,6.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.0,5.330542513842774,4,1
Teri Baaton Mein Aisa Uljha Jiya,6.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141.0,4.405254760793088,1,0
Dashmi,6.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135.0,0.04879016416943201,0,0
Article 370,7.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158.0,4.423288532422522,0,0
All India Rank,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,0.30010459245033805,0,0
Operation Valentine,5.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133.0,0.7178397931503169,0,0
Kaagaz 2,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0,0.07696104113612832,0,0
Dange,5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,0.13976194237515868,0,0
Tera Kya Hoga Lovely,6.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,144.0,0.09531017980432487,0,0
Shaitaan,6.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132.0,5.013896636798627,2,0
Bastar: The Naxal Story,6.4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0.832909122935104,0,0
Yodha,5.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130.0,3.5100517865742376,0,0
Swatantrya Veer Savarkar,7.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.0,3.218475744846861,0,0
Madgaon Express,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,3.675540889674756,0,0
Crew,5.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0,4.509979998984343,1,1
Dukaan,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0.16551443847757338,0,0
Maidaan,7.9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,181.0,3.975748696308691,1,1
Bade Miyan Chote Miyan,3.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,163.0,4.09717388923226,1,1
Ameena,6.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107.0,0.0295588022415444,0,1
Do Aur Do Pyaar,6.4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,140.0,1.728109442151599,1,0
Srikanth,7.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.0,3.9328055446106744,0,0
Mr. & Mrs. Mahi,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139.0,3.6184569898173904,0,0
Savi,6.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,126.0,2.1938856760707046,0,0
Munjya,6.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,4.686565824192085,0,0
Chandu Champion,7.8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,142.0,4.158101528024852,1,1
Hamare Baarah,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,0.15700374880966475,0,0
Ishq Vishk Rebound,5.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,1.7209792871670078,0,0
Kooki,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0.009950330853168083,0,0
Kill,7.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105.0,3.224857896545748,0,0
Sarfira,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0,3.141130476243348,1,0
The Heist,6.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,0.04879016416943201,0,0
Bad Newz,4.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,142.0,4.208863015664693,1,0
Auron Mein Kahan Dum Tha,6.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,2.2607208888953467,1,0
Bardovi,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0.039220713153281295,0,0
Ulajh,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150.0,2.2300144001592104,0,0
Vedaa,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145.0,3.056356895370426,0,0
Khel Khel Mein,6.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0.9932517730102834,1,0
Stree 2: Sarkate Ka Aatank,6.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,6.442572013094847,2,0
Yudhra,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,142.0,2.510411940196362,0,0
Vicky Vidya Ka Woh Wala Video,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,3.702782359282928,0,1
Jigra,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,153.0,3.4560011737028296,1,1
Aayushmati Geeta Matric Pass,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,0.06765864847381481,0,0
Singham Again,4.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144.0,5.596011649126543,4,1
Bhool Bhulaiyaa 3,4.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158.0,5.651787179537821,2,1
Ella,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.0,0.019802627296179712,0,0
The Sabarmati Report,6.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127.0,3.475376779836407,0,0
Naam,6.3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136.0,0.37156355643248307,1,0
I Want to Talk,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0.8109302162163288,0,0
Vanvaas,6.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,1.715598108262491,0,1
Baby John,5.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159.0,3.610377225958979,1,1
The Rabbit House,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0,0.04879016416943201,0,0
Match Fixing,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.0,0.07696104113612832,0,0
Azaad,4.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,1.9906103279732201,1,0
Sangee,8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0.0295588022415444,0,0
Emergency,5.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146.0,2.8633430855082453,0,0
Mission Grey House,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,118.0,0.019802627296179712,0,0
Sky Force,6.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0,4.886129712679046,1,0
Deva,6.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,156.0,3.4986265269937014,1,0
Let's Meet,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0.019802627296179712,0,0
Loveyapa,5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,2.084429083190875,0,0
Chhaava,7.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161.0,6.393791402715643,1,1
Mere Husband Ki Biwi,4.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,2.339880877737743,0,0
Moti Sethani,9.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,0.18232155679395462,0,0
Sarkari Baccha,9.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0.0009995003330835331,0,0
Superboys of Malegaon,7.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0,1.5129270120532565,0,0
Crazxy,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,2.492378664626701,0,0
The Diplomat,7.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,3.674526947889536,0,0
Baida,5.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109.0,0.06765864847381481,0,0
Pintu Ki Pappi,7.3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0.33647223662121295,0,0
Sikandar,4.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148.0,0.4054651081081644,1,0
Jaat,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158.0,4.146937012341271,0,0
